Pincode,State Code,District,Prepaid,Reverse Pickup,REPL,COD,Cash
391410,GJ,Vadodara,Y,Y,Y,Y,Y
761120,OR,Ganjam,Y,Y,Y,Y,Y
144106,PB,Jalandhar,Y,Y,Y,Y,Y
690550,KL,Alappuzha,Y,Y,Y,Y,Y
755006,OR,Jajapur,Y,Y,Y,Y,Y
396101,GJ,Vapi,Y,Y,Y,Y,Y
401303,MH,Thane,Y,Y,Y,Y,Y
518599,AP,Kurnool,Y,Y,N,Y,N
422607,MH,Nashik,Y,Y,Y,Y,Y
229406,UP,Raebareli,Y,Y,Y,Y,Y
805131,BR,Gaya,Y,Y,Y,Y,Y
754022,OR,Cuttack,Y,Y,N,Y,N
232102,UP,Chandauli,Y,Y,Y,Y,Y
274407,UP,Kushinagar,Y,Y,Y,Y,Y
573130,KA,Hassan,Y,Y,Y,Y,Y
481441,MP,Balaghat,Y,Y,Y,Y,Y
768036,OR,Bargarh,Y,Y,Y,Y,Y
783338,AS,Dhubri,Y,Y,N,Y,N
403527,GA,North Goa,Y,Y,Y,Y,Y
757107,OR,Mayurbhanj,Y,Y,N,Y,N
844112,BR,Muzaffarpur,Y,Y,Y,Y,Y
190011,JK,Srinagar,Y,Y,Y,Y,Y
452004,MP,Indore,Y,Y,Y,Y,Y
586111,KA,Bijapur,Y,Y,Y,Y,Y
670643,KL,Kannur,Y,Y,Y,Y,Y
573124,KA,Hassan,Y,Y,Y,Y,Y
530028,AP,Visakhapatnam,Y,Y,Y,Y,Y
676541,KL,Malappuram,Y,Y,Y,Y,Y
505468,TS,Karim Nagar,Y,Y,N,Y,N
312616,RJ,Chittorgarh,Y,Y,Y,Y,Y
784118,AS,Sonitpur,Y,Y,Y,Y,Y
480221,MP,Chhindwara,Y,Y,Y,Y,Y
572132,KA,Tumkur,Y,Y,N,Y,N
495117,CG,Bilaspur,Y,Y,Y,Y,Y
630306,TN,Karaikudi,Y,Y,Y,Y,Y
636455,TN,Salem,Y,Y,Y,Y,Y
622104,TN,Pudukkottai,Y,Y,Y,Y,Y
613105,TN,Thanjavur,Y,Y,Y,Y,Y
622515,TN,Tiruchi,Y,Y,Y,Y,Y
503144,TS,Nizamabad,Y,Y,Y,Y,Y
248201,UK,Dehradun,Y,Y,Y,Y,Y
509210,TS,Mahabub Nagar,Y,Y,Y,Y,Y
509215,TS,Mahabub Nagar,Y,Y,Y,Y,Y
575004,KA,Dakshina Kannada,Y,Y,Y,Y,Y
206125,UP,Etawah,Y,Y,Y,Y,Y
424309,MH,Dhule,Y,Y,Y,Y,Y
441111,MH,Nagpur,Y,Y,Y,Y,Y
284302,UP,Jhansi,Y,Y,Y,Y,Y
382020,GJ,Ahmedabad,Y,Y,Y,Y,Y
700060,WB,Kolkata,Y,Y,Y,Y,Y
834005,JH,Ranchi,Y,Y,Y,Y,Y
201304,UP,Gautam Buddha Nagar,Y,Y,Y,Y,Y
734015,WB,Darjiling,Y,Y,Y,Y,Y
388560,GJ,Anand,Y,Y,Y,Y,Y
695124,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
783370,AS,Kokrajhar,Y,Y,N,Y,N
144010,PB,Jalandhar,Y,Y,Y,Y,Y
500178,TS,Hyderabad,Y,Y,Y,Y,Y
504293,TS,Adilabad,Y,Y,Y,Y,Y
245304,UP,Ghaziabad,Y,Y,Y,Y,Y
848112,BR,Samastipur,Y,Y,Y,Y,Y
307022,RJ,Sirohi,Y,Y,N,Y,N
481449,MP,Balaghat,Y,Y,N,Y,N
209501,UP,Farrukhabad,Y,Y,Y,Y,Y
723132,WB,Puruliya,Y,Y,Y,Y,Y
591297,KA,Belgaum,Y,Y,Y,Y,Y
641064,TN,Chennai,Y,Y,Y,Y,Y
814143,JH,Deoghar,Y,Y,Y,Y,Y
785616,AS,Jorhat,Y,Y,Y,Y,Y
394327,GJ,Surat,Y,Y,Y,Y,Y
524346,AP,Nellore,Y,Y,Y,Y,Y
263148,UK,Udham Singh Nagar,Y,Y,Y,Y,Y
273011,UP,Gorakhpur,Y,Y,Y,Y,Y
533406,AP,East Godavari,Y,Y,Y,Y,Y
571402,KA,Mandya,Y,Y,Y,Y,Y
532219,AP,Srikakulam,Y,Y,Y,Y,Y
416113,MH,Kolhapur,Y,Y,N,Y,N
522509,AP,Guntur,Y,Y,Y,Y,Y
304501,RJ,Tonk,Y,Y,Y,Y,Y
635119,TN,Krishnagiri,Y,Y,Y,Y,Y
629305,TN,Kanyakumari,Y,Y,Y,Y,Y
614022,TN,Tiruvarur,Y,Y,Y,Y,Y
635002,TN,Krishnagiri,Y,Y,Y,Y,Y
609308,PU,Nagapattinam,Y,Y,Y,Y,Y
742137,WB,Murshidabad,Y,Y,N,Y,N
457441,MP,Ratlam,Y,Y,Y,Y,Y
811310,BR,Lakhisarai,Y,Y,Y,Y,Y
831011,JH,East Singhbhum,Y,Y,Y,Y,Y
424307,MH,Dhule,Y,Y,Y,Y,Y
415122,MH,Satara,Y,Y,Y,Y,Y
382018,GJ,Ahmedabad,Y,Y,Y,Y,Y
523230,AP,Prakasam,Y,Y,Y,Y,Y
688558,KL,Alappuzha,Y,Y,Y,Y,Y
413303,MH,Solapur,Y,Y,Y,Y,Y
413315,MH,Solapur,Y,Y,Y,Y,Y
305021,RJ,Ajmer,Y,Y,Y,Y,Y
700055,WB,North 24 Parganas,Y,Y,Y,Y,Y
400061,MH,Mumbai,Y,Y,Y,Y,Y
226003,UP,Lucknow,Y,Y,Y,Y,Y
733143,WB,North Dinajpur,Y,Y,N,Y,N
826002,JH,Dhanbad,Y,Y,Y,Y,Y
274806,UP,Deoria,Y,Y,Y,Y,Y
232101,UP,Chandauli,Y,Y,Y,Y,Y
273207,UP,Maharajganj,Y,Y,Y,Y,Y
736169,WB,Cooch Behar,Y,Y,N,Y,N
781302,AS,Barpeta,Y,Y,Y,Y,Y
785665,AS,Sibsagar,Y,Y,Y,Y,Y
363001,GJ,Surendra Nagar,Y,Y,Y,Y,Y
416313,MH,Sangli,Y,Y,Y,Y,Y
641408,TN,Coimbatore,Y,Y,Y,Y,Y
641001,TN,Coimbatore,Y,Y,Y,Y,Y
123103,HR,Rewari,Y,Y,N,Y,N
752104,OR,Puri,Y,Y,N,Y,N
670104,KL,Kannur,Y,Y,Y,Y,Y
642130,TN,Pollachi,Y,Y,Y,Y,Y
387650,GJ,Kheda,Y,Y,Y,Y,Y
244902,UP,Moradabad,Y,Y,Y,Y,Y
800009,BR,Patna,Y,Y,Y,Y,Y
606901,TN,Tiruvannamalai,Y,Y,Y,Y,Y
711322,WB,Howrah,Y,Y,Y,Y,Y
301410,RJ,Alwar,Y,Y,Y,Y,Y
496223,CG,Jashpur,Y,Y,Y,Y,Y
604201,TN,Villupuram,Y,Y,Y,Y,Y
737102,SK,South Sikkim,Y,Y,Y,Y,Y
600018,TN,Chennai,Y,Y,Y,Y,Y
574314,KA,Kodagu,Y,Y,Y,Y,Y
572226,KA,Tumkur,Y,Y,Y,Y,Y
606110,TN,Virudhachalam,Y,Y,Y,Y,Y
621313,TN,Karur,Y,Y,Y,Y,Y
636003,TN,Salem,Y,Y,Y,Y,Y
626137,TN,Virudhunagar,Y,Y,Y,Y,Y
394517,GJ,Surat,Y,Y,Y,Y,Y
502375,TS,Medak,Y,Y,Y,Y,Y
582205,KA,Gadag,Y,Y,Y,Y,Y
507004,TS,khammam,Y,Y,Y,Y,Y
222109,UP,Jaunpur,Y,Y,Y,Y,Y
332302,RJ,Sikar,Y,Y,N,Y,N
303504,RJ,Dausa,Y,Y,N,Y,N
581105,KA,Dharward,Y,Y,Y,Y,Y
581344,KA,Uttara Kannada,Y,Y,Y,Y,Y
206253,UP,Etawah,Y,Y,Y,Y,Y
461001,MP,Hoshangabad,Y,Y,N,Y,N
835306,JH,Gumla,Y,Y,N,Y,N
691010,KL,Kollam,Y,Y,Y,Y,Y
126102,HR,Jind,Y,Y,Y,Y,Y
124102,HR,Jhajjar,Y,Y,Y,Y,Y
141122,PB,Ludhiana,Y,Y,Y,Y,Y
141416,PB,Ludhiana,Y,Y,Y,Y,Y
734429,WB,Darjiling,Y,Y,Y,Y,Y
500008,TS,K.V.Rangareddy,Y,Y,Y,Y,Y
209307,UP,Kanpur Dehat,Y,Y,Y,Y,Y
144026,PB,Jalandhar,Y,Y,Y,Y,Y
140101,CH,Ropar,Y,Y,Y,Y,Y
413202,MH,Solapur,Y,Y,N,Y,N
326510,RJ,Kota,Y,Y,Y,Y,Y
326517,RJ,Kota,Y,Y,Y,Y,Y
247232,UP,,Y,Y,Y,Y,Y
755010,OR,Jajapur,Y,Y,Y,Y,Y
403004,GA,North Goa,Y,Y,Y,Y,Y
174004,HP,Bilaspur (Hp),Y,Y,Y,Y,Y
585321,KA,Gulbarga,Y,Y,Y,Y,Y
734425,WB,Darjiling,Y,Y,Y,Y,Y
686693,KL,Ernakulam,Y,Y,Y,Y,Y
485113,MP,Satna,Y,Y,Y,Y,Y
788801,AS,Hailakandi,Y,Y,Y,Y,Y
782003,AS,Nagaon,Y,Y,Y,Y,Y
522203,AP,Guntur,Y,Y,Y,Y,Y
302010,RJ,Jaipur,Y,Y,Y,Y,Y
680017,KL,Thrissur,Y,Y,Y,Y,Y
845304,BR,East Champaran,Y,Y,Y,Y,Y
274205,UP,Deoria,Y,Y,N,Y,N
574116,KA,Udupi,Y,Y,N,Y,N
174017,HP,Bilaspur (Hp),Y,Y,N,Y,N
486331,MP,Rewa,Y,Y,Y,Y,Y
493555,CG,Mahasamund,Y,Y,Y,Y,Y
673017,KL,Kozhikode,Y,Y,Y,Y,Y
624054,TN,Dindigul,Y,Y,Y,Y,Y
263139,UK,Nainital,Y,Y,Y,Y,Y
122225,HR,Delhi NCR,Y,Y,Y,Y,Y
180005,JK,Jammu,Y,Y,Y,Y,Y
412307,MH,Pune,Y,Y,Y,Y,Y
605009,PU,Pondicherry,Y,Y,Y,Y,Y
152025,PB,Muktsar,Y,Y,Y,Y,Y
742135,WB,Murshidabad,Y,Y,Y,Y,Y
691602,KL,Kollam,Y,Y,Y,Y,Y
205262,UP,Mainpuri,Y,Y,Y,Y,Y
450221,MP,Burhanpur,Y,Y,Y,Y,Y
591234,KA,Belgaum,Y,Y,Y,Y,Y
533247,AP,East Godavari,Y,Y,Y,Y,Y
413314,MH,Solapur,Y,Y,Y,Y,Y
721604,WB,East Midnapore,Y,Y,Y,Y,Y
144633,PB,JALANDHAR,Y,Y,Y,Y,Y
380023,GJ,Ahmedabad,Y,Y,Y,Y,Y
341303,RJ,Nagaur,Y,Y,N,Y,N
462033,MP,Bhopal,Y,Y,Y,Y,Y
829113,JH,Bokaro,Y,Y,N,Y,N
500071,TS,Hyderabad,Y,Y,Y,Y,Y
505304,TS,Karim Nagar,Y,Y,N,Y,N
430507,GA,BICHOLIM,Y,Y,Y,Y,Y
212216,UP,Kaushambi,Y,Y,Y,Y,Y
523101,AP,Prakasam,Y,Y,Y,Y,Y
804404,BR,Gaya,Y,Y,Y,Y,Y
673620,KL,Kozhikode,Y,Y,Y,Y,Y
577422,KA,Shimoga,Y,Y,N,Y,N
572104,KA,Tumkur,Y,Y,Y,Y,Y
583111,KA,Bellary,Y,Y,N,Y,N
244001,UP,Moradabad,Y,Y,Y,Y,Y
413509,MH,Osmanabad,Y,Y,Y,Y,Y
591153,KA,Belgaum,Y,Y,Y,Y,Y
509412,TS,Mahabub Nagar,Y,Y,N,Y,N
431701,MH,Hingoli,Y,Y,Y,Y,Y
584203,KA,Raichur,Y,Y,Y,Y,Y
311201,RJ,Bhilwara,Y,Y,N,Y,N
680664,KL,Ernakulam,Y,Y,Y,Y,Y
314011,RJ,Dungarpur,Y,Y,N,Y,N
227409,UP,Sultanpur,Y,Y,Y,Y,Y
576247,KA,Udupi,Y,Y,Y,Y,Y
620020,TN,Tiruchirappalli,Y,Y,Y,Y,Y
631101,TN,Vellore,Y,Y,Y,Y,Y
608002,TN,Cuddalore,Y,Y,Y,Y,Y
571441,KA,Chamrajnagar,Y,Y,Y,Y,Y
502115,TS,Medak,Y,Y,Y,Y,Y
585287,KA,Gulbarga,Y,Y,Y,Y,Y
735235,WB,Jalpaiguri,Y,Y,N,Y,N
144533,PB,Nawanshahr,Y,Y,Y,Y,Y
228141,UP,Sultanpur,Y,Y,Y,Y,Y
845427,BR,East Champaran,Y,Y,Y,Y,Y
136156,HR,Kurukshetra,Y,Y,Y,Y,Y
393010,GJ,Bharuch,Y,Y,Y,Y,Y
678651,KL,Palakkad,Y,Y,Y,Y,Y
507318,TS,Khammam,Y,Y,Y,Y,Y
416314,MH,Sangli,Y,Y,Y,Y,Y
209881,UP,Unnao,Y,Y,N,Y,N
276122,UP,Azamgarh,Y,Y,Y,Y,Y
691510,KL,Kollam,Y,Y,Y,Y,Y
743387,WB,South 24 Parganas,Y,Y,Y,Y,Y
721438,WB,East Midnapore,Y,Y,Y,Y,Y
761102,OR,Ganjam,Y,Y,Y,Y,Y
400071,MH,Mumbai,Y,Y,Y,Y,Y
847412,BR,Madhubani,Y,Y,Y,Y,Y
743348,WB,South 24 Parganas,Y,Y,N,Y,N
755012,OR,Jajapur,Y,Y,Y,Y,Y
281201,UP,Mathura,Y,Y,Y,Y,Y
518390,AP,Kurnool,Y,Y,Y,Y,Y
686632,KL,Kottayam,Y,Y,Y,Y,Y
502130,TS,Medak,Y,Y,Y,Y,Y
503218,TS,Nizamabad,Y,Y,Y,Y,Y
147002,PB,Patiala,Y,Y,Y,Y,Y
305004,RJ,Ajmer,Y,Y,Y,Y,Y
695507,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
412305,MH,Pune,Y,Y,Y,Y,Y
700090,WB,Bankura,Y,Y,Y,Y,Y
503307,TS,Nizamabad,Y,Y,Y,Y,Y
403110,GA,North Goa,Y,Y,Y,Y,Y
757056,OR,mayurbhanj,Y,Y,N,Y,N
484336,MP,Anuppur,Y,Y,Y,Y,Y
852215,BR,Supaul,Y,Y,Y,Y,Y
767017,OR,Sonapur,Y,Y,N,Y,N
781382,AS,Kamrup,Y,Y,Y,Y,Y
722147,WB,Bankura,Y,Y,N,Y,N
585307,KA,Gulbarga,Y,Y,Y,Y,Y
390004,GJ,Vadodara,Y,Y,Y,Y,Y
843161,BR,Muzaffarpur,Y,Y,Y,Y,Y
521402,TS,Krishna,Y,Y,Y,Y,Y
452011,MP,Indore,Y,Y,Y,Y,Y
302026,RJ,Jaipur,Y,Y,Y,Y,Y
491661,CG,Rajnandgaon,Y,Y,Y,Y,Y
110094,DL,East Delhi,Y,Y,Y,Y,Y
629193,TN,Kanyakumari,Y,Y,Y,Y,Y
630313,TN,Sivaganga,Y,Y,Y,Y,Y
630553,TN,Sivaganga,Y,Y,Y,Y,Y
623804,TN,Ramanathapuram,Y,Y,Y,Y,Y
636903,TN,Dharmapuri,Y,Y,Y,Y,Y
712147,WB,Hooghly,Y,Y,N,Y,N
210425,UP,Mahoba,Y,Y,Y,Y,Y
232330,UP,Ghazipur,Y,Y,Y,Y,Y
360560,GJ,Porbandar,Y,Y,Y,Y,Y
441913,MH,Bhandara,Y,Y,N,Y,N
523370,AP,Prakasam,Y,Y,Y,Y,Y
688528,KL,Alappuzha,Y,Y,Y,Y,Y
782105,AS,Marigaon,Y,Y,Y,Y,Y
144033,PB,Jalandhar,Y,Y,Y,Y,Y
144042,PB,Kapurthala,Y,Y,N,Y,N
144701,PB,Jalandhar,Y,Y,N,Y,N
173205,HP,Solan,Y,Y,Y,Y,Y
711304,WB,Howrah,Y,Y,Y,Y,Y
440029,MH,Nagpur,Y,Y,Y,Y,Y
401207,MH,Thane,Y,Y,Y,Y,Y
160003,CH,Chandigarh,Y,Y,Y,Y,Y
500037,TS,K.V.Rangareddy,Y,Y,Y,Y,Y
450445,MP,Burhanpur,Y,Y,Y,Y,Y
326501,RJ,Jhalawar,Y,Y,N,Y,N
690527,KL,Alappuzha,Y,Y,Y,Y,Y
686141,KL,Kottayam,Y,Y,Y,Y,Y
391760,GJ,Vadodara,Y,Y,Y,Y,Y
176110,HP,Hamirpur(Hp),Y,Y,Y,Y,Y
414703,MH,Pune,Y,Y,Y,Y,Y
403720,GA,South Goa,Y,Y,Y,Y,Y
277209,UP,Ballia,Y,Y,N,Y,N
242301,UP,Shahjahanpur,Y,Y,Y,Y,Y
754034,OR,Cuttack,Y,Y,Y,Y,Y
262903,UP,Kheri,Y,Y,Y,Y,Y
484555,MP,Umaria,Y,Y,Y,Y,Y
573136,KA,Hassan,Y,Y,Y,Y,Y
854101,BR,Katihar,Y,Y,Y,Y,Y
799286,TR,Dhalai,Y,Y,N,Y,N
843121,BR,Muzaffarpur,Y,Y,Y,Y,Y
501505,TS,K.V.Rangareddy,Y,Y,N,Y,N
814115,JH,Deoghar,Y,Y,Y,Y,Y
509104,TS,Mahabub Nagar,Y,Y,N,Y,N
576112,KA,Udupi,Y,Y,N,Y,N
451669,MP,Barwani,Y,Y,Y,Y,Y
680704,KL,Thrissur,Y,Y,Y,Y,Y
394335,GJ,Bardoli,Y,Y,Y,Y,Y
610004,TN,Thiruvarur,Y,Y,N,Y,N
572216,KA,Tumkur,Y,Y,Y,Y,Y
224231,UP,Ambedkar Nagar,Y,Y,Y,Y,Y
629155,TN,Kanyakumari,Y,Y,Y,Y,Y
767020,OR,Sonapur,Y,Y,Y,Y,Y
391421,GJ,Vadodara,Y,Y,Y,Y,Y
125112,HR,Hisar,Y,Y,Y,Y,Y
273162,UP,Maharajganj,Y,Y,Y,Y,Y
276204,UP,Azamgarh,Y,Y,Y,Y,Y
625516,TN,Theni,Y,Y,Y,Y,Y
395005,GJ,Surat,Y,Y,Y,Y,Y
122206,HR,Delhi NCR,Y,Y,Y,Y,Y
135103,HR,Yamuna Nagar,Y,Y,Y,Y,Y
228145,UP,Sultanpur,Y,Y,Y,Y,Y
577230,KA,Davangare,Y,Y,Y,Y,Y
505469,TS,Karim Nagar,Y,Y,Y,Y,Y
410512,MH,Pune,Y,Y,Y,Y,Y
413513,MH,Latur,Y,Y,Y,Y,Y
273402,UP,Gorakhpur,Y,Y,N,Y,N
756113,OR,Bhadrak,Y,Y,Y,Y,Y
686543,KL,Ernakulam,Y,Y,Y,Y,Y
422103,MH,Nashik,Y,Y,Y,Y,Y
732150,WB,Malda,Y,Y,N,Y,N
734315,WB,Darjiling,Y,Y,N,Y,N
517004,AP,Chittoor,Y,Y,Y,Y,Y
307513,RJ,Sirohi,Y,Y,N,Y,N
516162,AP,Cuddapah,Y,Y,Y,Y,Y
504104,TS,Adilabad,Y,Y,Y,Y,Y
341512,RJ,Nagaur,Y,Y,N,Y,N
140501,PB,Patiala,Y,Y,Y,Y,Y
144214,PB,Hoshiarpur,Y,Y,Y,Y,Y
281123,UP,Mathura,Y,Y,Y,Y,Y
711205,WB,Howrah,Y,Y,Y,Y,Y
403108,GA,North Goa,Y,Y,Y,Y,Y
487555,MP,Narsinghpur,Y,Y,Y,Y,Y
231223,UP,Sonbhadra,Y,Y,N,Y,N
277124,UP,Ballia,Y,Y,Y,Y,Y
140406,PB,Patiala,Y,Y,Y,Y,Y
396210,DD,Daman,Y,Y,Y,Y,Y
787051,AS,Lakhimpur,Y,Y,Y,Y,Y
844131,BR,Vaishali,Y,Y,Y,Y,Y
731220,WB,Birbhum,Y,Y,Y,Y,Y
562123,KA,Bangalore Rural,Y,Y,Y,Y,Y
670302,KL,Kannur,Y,Y,Y,Y,Y
734312,WB,Darjiling,Y,Y,N,Y,N
451010,MP,Khargone,Y,Y,Y,Y,Y
576120,KA,Udupi,Y,Y,Y,Y,Y
722141,WB,Bankura,Y,Y,N,Y,N
493776,CG,Dhamtari,Y,Y,Y,Y,Y
490012,CG,Durg,Y,Y,Y,Y,Y
362135,GJ,Junagadh,Y,Y,N,Y,N
625012,TN,Madurai,Y,Y,Y,Y,Y
609109,TN,Mayiladuthurai,Y,Y,N,Y,N
614404,TN,Tiruvarur,Y,Y,Y,Y,Y
638512,TN,Erode,Y,Y,Y,Y,Y
603102,TN,Kanchipuram,Y,Y,N,Y,N
509351,TS,Mahabub Nagar,Y,Y,N,Y,N
226023,UP,Lucknow,Y,Y,Y,Y,Y
713130,WB,Bardhaman,Y,Y,Y,Y,Y
125104,HR,Sirsa,Y,Y,N,Y,N
691581,KL,Kollam,Y,Y,Y,Y,Y
581204,KA,Dharward,Y,Y,N,Y,N
506303,TS,Warangal,Y,Y,Y,Y,Y
770018,OR,Sundergarh,Y,Y,Y,Y,Y
110070,DL,South West Delhi,Y,Y,Y,Y,Y
322202,RJ,Sawai Madhopur,Y,Y,N,Y,N
670611,KL,Kannur,Y,Y,Y,Y,Y
686548,KL,Pathanamthitta,Y,Y,Y,Y,Y
201312,UP,Noida,Y,Y,Y,Y,Y
721448,WB,East Midnapore,Y,Y,Y,Y,Y
721666,WB,East Midnapore,Y,Y,Y,Y,Y
516501,AP,Cuddapah,Y,Y,Y,Y,Y
176045,HP,Hamirpur(Hp),Y,Y,Y,Y,Y
301402,RJ,Alwar,Y,Y,N,Y,N
518323,AP,Kurnool,Y,Y,Y,Y,Y
522018,AP,Guntur,Y,Y,Y,Y,Y
502249,TS,Medak,Y,Y,Y,Y,Y
503175,TS,Nizamabad,Y,Y,Y,Y,Y
385575,GJ,Banaskantha,Y,Y,N,Y,N
134003,HR,Ambala,Y,Y,Y,Y,Y
768025,OR,Sambalpur,Y,Y,Y,Y,Y
442705,MH,Gadchiroli,Y,Y,N,Y,N
751054,OR,Bhubaneshwar,Y,Y,Y,Y,Y
246765,UP,Bijnor,Y,Y,N,Y,N
477331,MP,Bhind,Y,Y,N,Y,N
224143,UP,Ambedkar Nagar,Y,Y,Y,Y,Y
722160,WB,Bankura,Y,Y,Y,Y,Y
723146,WB,Puruliya,Y,Y,N,Y,N
781014,AS,Kamrup,Y,Y,Y,Y,Y
757026,OR,Mayurbhanj,Y,Y,Y,Y,Y
722111,WB,Bankura,Y,Y,N,Y,N
581110,KA,Haveri,Y,Y,Y,Y,Y
177204,HP,Una,Y,Y,Y,Y,Y
522201,AP,Guntur,Y,Y,Y,Y,Y
680563,KL,Thrissur,Y,Y,Y,Y,Y
573131,KA,Hassan,Y,Y,Y,Y,Y
577302,KA,Shimoga,Y,Y,Y,Y,Y
642129,TN,Pollachi,Y,Y,Y,Y,Y
262725,UP,Kheri,Y,Y,Y,Y,Y
732214,WB,Malda,Y,Y,Y,Y,Y
394405,GJ,Surat,Y,Y,Y,Y,Y
515341,AP,Ananthapur,Y,Y,Y,Y,Y
641406,TN,Coimbatore,Y,Y,Y,Y,Y
453331,MP,Indore,Y,Y,Y,Y,Y
609807,TN,Thanjavur,Y,Y,N,Y,N
342309,RJ,Jodhpur,Y,Y,Y,Y,Y
425502,MH,Jalgaon,Y,Y,Y,Y,Y
534326,AP,West Godavari,Y,Y,N,Y,N
493554,CG,Mahasamund,Y,Y,N,Y,N
303003,RJ,Jaipur,Y,Y,N,Y,N
604404,TN,Tiruvannamalai,Y,Y,Y,Y,Y
629163,TN,Kanyakumari,Y,Y,Y,Y,Y
622001,TN,Pudukkottai,Y,Y,Y,Y,Y
600055,TN,Tiruvallur,Y,Y,Y,Y,Y
607104,TN,Cuddalore,Y,Y,Y,Y,Y
384272,GJ,Patan,Y,Y,Y,Y,Y
472445,MP,Tikamgarh,Y,Y,N,Y,N
689114,KL,Pathanamthitta,Y,Y,Y,Y,Y
515787,AP,Ananthapur,Y,Y,Y,Y,Y
146023,PB,Hoshiarpur,Y,Y,Y,Y,Y
233221,UP,Ghazipur,Y,Y,Y,Y,Y
383235,GJ,Sabarkantha,Y,Y,N,Y,N
516433,AP,Cuddapah,Y,Y,Y,Y,Y
508218,TS,Nalgonda,Y,Y,N,Y,N
124508,HR,Jhajjar,Y,Y,Y,Y,Y
685533,KL,Idukki,Y,Y,Y,Y,Y
506010,TS,Warangal,Y,Y,Y,Y,Y
721443,WB,West Midnapore,Y,Y,Y,Y,Y
524132,AP,Nellore,Y,Y,Y,Y,Y
695605,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
202132,UP,Aligarh,Y,Y,Y,Y,Y
249404,UK,Haridwar,Y,Y,Y,Y,Y
244701,UP,Rampur,Y,Y,Y,Y,Y
804451,BR,Patna,Y,Y,Y,Y,Y
502032,TS,Medak,Y,Y,Y,Y,Y
683555,KL,Muvattupuzha,Y,Y,Y,Y,Y
485112,MP,Satna,Y,Y,Y,Y,Y
246167,UK,Pauri Garhwal,Y,Y,Y,Y,Y
246171,UK,Rudraprayag,Y,Y,N,Y,N
224207,UP,Faizabad,Y,Y,Y,Y,Y
416103,MH,Kolhapur,Y,Y,Y,Y,Y
689545,KL,Pathanamthitta,Y,Y,Y,Y,Y
412114,MH,Pune,Y,Y,Y,Y,Y
501202,TS,K.V.Rangareddy,Y,Y,Y,Y,Y
305629,RJ,Ajmer,Y,Y,Y,Y,Y
577432,KA,Shimoga,Y,Y,N,Y,N
431115,MH,Aurangabad,Y,Y,Y,Y,Y
591130,KA,Belgaum,Y,Y,N,Y,N
497559,CG,KORIYA,Y,Y,N,Y,N
603406,TN,Kanchipuram,Y,Y,Y,Y,Y
487114,MP,Narsinghpur,Y,Y,N,Y,N
493111,CG,Raipur,Y,Y,N,Y,N
250002,UP,Meerut,Y,Y,Y,Y,Y
600120,TN,Tiruvallur,Y,Y,Y,Y,Y
110032,DL,East Delhi,Y,Y,Y,Y,Y
523226,AP,Prakasam,Y,Y,Y,Y,Y
638011,TN,Erode,Y,Y,N,Y,N
637002,TN,Namakkal,Y,Y,Y,Y,Y
627133,TN,Tirunelveli,Y,Y,Y,Y,Y
637212,TN,Namakkal,Y,Y,Y,Y,Y
627005,TN,Tirunelveli,Y,Y,Y,Y,Y
637101,TN,Salem,Y,Y,Y,Y,Y
623701,TN,Sivaganga,Y,Y,Y,Y,Y
271802,UP,Bahraich,Y,Y,Y,Y,Y
175018,HP,Mandi,Y,Y,Y,Y,Y
605110,PU,Villupuram,Y,Y,Y,Y,Y
736205,WB,Jalpaiguri,Y,Y,N,Y,N
695524,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
688534,KL,Alappuzha,Y,Y,N,Y,N
174302,HP,Una,Y,Y,Y,Y,Y
209728,UP,Kannauj,Y,Y,Y,Y,Y
441225,MH,Chandrapur,Y,Y,N,Y,N
362720,GJ,Junagadh,Y,Y,N,Y,N
507124,TS,Khammam,Y,Y,Y,Y,Y
370040,GJ,Kachchh,Y,Y,Y,Y,Y
605109,PU,Villupuram,Y,Y,Y,Y,Y
799263,TR,North Tripura,Y,Y,Y,Y,Y
835101,WB,Ranchi,Y,Y,N,Y,N
847232,BR,Madhubani,Y,Y,Y,Y,Y
713357,WB,Bardhaman,Y,Y,Y,Y,Y
844117,BR,Lalganj,Y,Y,Y,Y,Y
440017,MH,Nagpur,Y,Y,Y,Y,Y
276131,UP,Azamgarh,Y,Y,N,Y,N
756034,WB,Baleswar,Y,Y,N,Y,N
522020,AP,Guntur,Y,Y,N,Y,N
221311,UP,Varanasi,Y,Y,Y,Y,Y
144626,PB,Kapurthala,Y,Y,Y,Y,Y
382023,GJ,Ahmedabad,Y,Y,Y,Y,Y
282004,UP,Agra,Y,Y,Y,Y,Y
160061,PB,Chandigarh,Y,Y,Y,Y,Y
140506,PB,Rajpura,Y,Y,Y,Y,Y
388515,GJ,Vadodara,Y,Y,Y,Y,Y
244401,UP,Moradabad,Y,Y,Y,Y,Y
828102,JH,Dhanbad,Y,Y,N,Y,N
387610,GJ,Kheda,Y,Y,Y,Y,Y
136044,HR,Kaithal,Y,Y,N,Y,N
504216,TS,Adilabad,Y,Y,Y,Y,Y
365535,GJ,Amreli,Y,Y,Y,Y,Y
571215,KA,Kodagu,Y,Y,Y,Y,Y
480553,MP,Chhindwara,Y,Y,Y,Y,Y
